# _SOMALILAND (0)
191.11 285.21
193.98 280.96
201.26 278.25
207.20 277.86
202.60 272.84
200.30 274.58
198.57 274.00
197.61 271.87
195.50 269.74
191.10 270.14
191.10 270.14


# CA (37)
200.11 259.91
198.58 262.61
206.06 265.32
208.74 261.26
209.89 263.97
211.81 263.97
215.45 259.92
211.04 258.76
209.31 257.41
207.01 259.73
200.11 259.91
200.11 259.91


# CA (38)
213.15 265.32
207.21 267.83
207.21 269.75
214.88 272.65
213.15 274.58
214.30 277.08
219.09 274.96
223.11 274.96
225.03 278.04
228.29 274.76
227.52 271.66
224.84 272.63
224.46 268.77
225.80 266.45
224.46 266.45
222.35 267.80
221.39 268.57
221.97 271.28
220.44 272.44
218.14 272.25
217.57 268.77
213.15 265.32
213.15 265.32


# CA (39)
221.01 259.33
220.43 261.26
224.07 262.99
226.74 261.45
226.55 260.29
221.01 259.33
221.01 259.33


# CA (40)
223.88 256.04
221.20 257.01
221.39 258.36
227.32 257.97
227.13 256.62
223.88 256.04
223.88 256.04


# CA (41)
236.72 259.33
236.34 260.68
235.38 262.03
235.38 263.95
239.02 263.38
242.85 266.66
244.19 266.66
244.19 263.38
240.36 259.12
236.72 259.33
236.72 259.33


# CA (42)
246.50 263.19
248.03 264.93
246.69 267.25
247.65 269.75
251.86 267.44
251.86 265.70
249.37 262.80
246.50 263.19
246.50 263.19


# CA (43)
252.05 258.75
252.24 261.84
257.42 261.84
258.76 262.99
258.57 264.34
253.97 264.92
257.23 269.36
261.64 270.13
267.77 267.43
258.95 254.10
256.27 255.84
256.46 258.15
253.39 257.00
252.05 258.75
252.05 258.75


# CA (44)
207.40 280.58
200.12 282.50
195.90 286.18
196.28 290.23
203.95 292.55
202.22 296.41
196.66 292.93
195.13 295.83
198.77 298.34
198.58 302.39
204.14 303.94
210.85 303.55
212.00 301.42
216.97 307.02
220.42 305.87
221.00 302.00
223.49 303.74
223.87 299.88
220.81 297.95
221.00 285.79
218.32 283.66
215.45 287.52
207.40 280.58
207.40 280.58


# CA (45)
230.78 289.07
228.29 287.92
226.95 289.65
229.63 293.90
229.82 297.96
235.57 294.48
235.57 289.46
237.68 287.34
235.57 285.79
232.12 285.79
230.78 289.07
230.78 289.07


# CA (46)
243.05 287.33
239.02 290.62
239.98 294.67
242.47 294.67
243.62 292.55
245.35 294.28
247.08 294.09
251.68 290.23
243.05 287.33
243.05 287.33


# CA (47)
242.66 280.96
241.70 282.88
245.92 284.43
247.07 282.69
242.66 280.96
242.66 280.96


# CA (48)
240.17 273.62
235.95 274.20
233.46 276.51
238.06 276.70
236.72 280.18
237.68 281.72
239.02 281.53
242.28 276.32
240.17 273.62
240.17 273.62


# CA (49)
247.46 272.27
245.16 273.04
245.54 276.13
249.37 278.63
249.56 280.56
248.41 281.72
248.99 285.58
263.74 290.41
267.77 291.75
271.80 288.28
267.01 284.42
262.60 285.57
256.47 284.99
254.17 282.68
253.59 276.31
249.76 274.38
247.46 272.27
247.46 272.27


# CA (50)
259.52 292.36
255.31 291.97
250.33 293.89
247.65 297.56
248.42 307.60
256.65 307.99
264.51 311.86
270.07 318.23
274.29 318.04
273.14 324.02
269.31 330.39
265.09 332.32
262.02 331.74
260.49 330.39
258.19 333.48
259.15 336.56
262.41 336.75
266.44 334.82
269.89 343.71
278.51 349.31
284.45 341.78
279.47 333.67
282.35 330.39
286.38 337.15
293.66 330.78
292.32 327.88
287.34 329.43
283.89 319.96
287.15 314.56
280.63 307.61
276.99 310.12
273.54 302.59
266.26 303.56
264.35 294.48
258.41 298.54
257.83 303.56
254.57 303.56
254.95 299.11
259.52 292.36
259.52 292.36


# CA (51)
262.02 274.01
262.02 275.74
257.80 276.71
258.95 278.64
263.74 280.57
269.11 281.15
272.94 283.85
276.77 281.72
274.09 279.02
277.54 279.02
279.65 276.70
284.82 275.93
284.82 274.78
281.95 272.85
282.33 270.72
290.37 272.07
302.26 267.44
297.85 266.09
299.00 264.54
308.20 264.54
309.73 262.99
291.13 256.42
286.72 254.88
281.94 258.35
276.57 253.91
273.69 253.72
273.11 257.40
269.47 254.11
265.25 255.46
266.02 257.59
272.35 258.94
271.97 262.02
275.42 264.15
283.86 262.02
284.05 264.92
277.15 268.20
272.93 264.92
269.10 265.31
272.93 270.72
271.01 271.69
268.14 269.18
266.03 270.53
267.95 274.19
271.20 274.19
270.44 277.67
267.76 277.28
264.31 273.60
262.02 274.01
262.02 274.01


# CA (52)
244.94 327.16
241.28 331.76
241.06 336.82
244.26 334.98
248.14 334.98
250.88 337.51
253.39 335.44
244.94 327.16
244.94 327.16


# CA (53)
289.47 386.98
280.33 395.72
281.25 397.80
292.43 401.94
294.03 399.18
293.12 394.58
289.46 395.04
287.40 392.74
290.82 389.29
289.47 386.98
289.47 386.98


# CD (54)
438.02 546.60
446.93 546.44
448.74 549.01
448.67 550.90
449.34 551.51
453.77 551.51
455.04 549.01
456.84 549.01
457.58 549.75
460.06 549.68
460.79 558.39
465.08 558.53
465.08 559.21
476.60 564.40
477.14 565.42
479.55 565.42
479.28 561.77
474.92 559.68
475.19 556.91
477.07 552.52
481.36 552.38
477.67 540.15
477.74 534.96
483.57 525.85
483.63 524.57
482.76 524.09
482.80 521.62
481.73 521.53
480.66 520.16
463.07 519.37
459.85 522.51
454.57 519.03
452.71 520.17
451.36 531.52
448.02 534.10
447.02 536.38
447.20 539.76
441.18 544.68
439.58 543.95
439.80 544.89
438.02 546.60
438.02 546.60


# CF (55)
443.45 519.23
447.48 523.59
449.07 521.53
451.60 521.63
452.15 519.63
454.64 518.07
459.80 521.63
462.79 518.68
474.36 519.19
463.62 508.10
465.07 507.21
465.27 505.25
462.83 504.10
459.25 504.10
453.48 509.82
453.29 512.17
448.71 512.02
448.57 513.03
445.58 512.72
442.90 517.83
443.45 519.23
443.45 519.23


# CG (56)
439.42 526.55
439.37 527.81
443.50 527.91
443.65 538.64
439.87 538.53
437.68 536.83
435.99 537.78
435.91 538.26
436.79 538.68
437.04 540.89
434.70 542.89
435.20 543.95
437.79 541.94
439.03 541.94
439.43 543.14
441.07 543.84
446.34 539.38
446.24 536.12
447.34 533.47
450.72 530.96
451.63 522.48
449.22 522.49
446.44 526.30
439.42 526.55
439.42 526.55


# CH (57)
423.79 402.82
420.02 406.83
420.09 407.24
421.64 406.75
423.03 408.69
425.39 407.86
427.01 409.12
427.68 408.74
429.68 405.60
429.17 405.11
427.19 405.06
426.23 403.10
423.79 402.82
423.79 402.82


# CI (58)
388.48 521.56
392.18 518.95
396.78 518.14
401.47 519.15
399.08 515.53
398.38 513.32
399.08 506.77
394.89 506.97
392.99 505.16
388.99 505.26
387.09 505.56
387.29 509.99
386.29 510.40
385.09 512.61
388.18 516.23
388.48 521.56
388.48 521.56


# CL (59)
261.39 683.51
257.70 691.62
264.07 692.29
264.18 686.89
261.39 683.51
261.39 683.51


# CL (60)
260.14 682.24
257.36 685.31
257.02 688.91
251.66 685.87
245.95 677.65
244.27 674.71
246.63 671.67
246.40 667.84
243.72 666.72
241.59 665.15
242.04 663.00
244.84 662.21
245.40 649.83
241.04 647.35
238.20 582.87
238.93 581.59
244.50 594.43
246.28 594.46
246.86 596.51
244.49 599.38
241.77 614.83
245.64 626.72
243.85 635.73
250.16 662.22
250.83 677.71
255.35 682.93
260.14 682.24
260.14 682.24


# CL (61)
241.72 649.83
240.60 651.52
241.16 654.45
242.28 654.56
242.84 650.84
241.72 649.83
241.72 649.83


# CM (62)
428.03 519.43
430.81 521.99
430.61 525.95
445.88 525.59
447.13 524.19
442.75 519.48
442.10 517.78
444.89 512.57
442.99 509.11
441.40 508.26
441.40 506.50
443.24 505.30
443.35 499.84
441.89 499.67
441.86 502.54
435.45 514.51
431.52 514.71
428.84 516.56
428.03 519.43
428.03 519.43


# CN (63)
594.50 386.13
591.51 393.65
587.38 393.43
583.03 402.95
586.73 407.65
579.12 418.15
575.21 417.50
572.60 420.78
573.25 422.75
576.29 422.97
577.81 426.47
580.86 427.13
590.20 439.17
590.20 445.30
594.76 448.14
599.76 447.27
606.06 450.99
613.67 453.17
617.36 452.74
621.49 452.29
630.18 446.61
633.01 447.05
634.09 449.61
636.48 450.33
639.74 455.14
637.57 459.96
638.88 463.24
642.57 464.55
643.22 468.50
647.57 468.94
648.21 466.96
654.51 463.68
658.42 463.90
662.98 468.93
666.03 467.61
667.98 467.83
668.85 470.24
670.38 470.46
672.54 467.40
681.23 464.11
689.06 454.70
691.67 445.73
691.45 439.81
688.19 439.16
690.14 436.97
689.71 433.47
681.45 425.16
681.45 421.00
683.84 417.94
686.23 416.84
686.44 414.43
680.36 414.43
679.27 417.71
676.44 417.06
672.97 413.34
675.14 407.65
678.18 404.36
681.01 404.58
680.57 409.61
682.09 410.93
685.78 407.21
687.09 406.99
686.66 404.15
690.13 399.99
692.74 400.21
694.26 395.39
696.05 394.45
696.23 391.45
694.50 389.64
694.35 384.90
697.68 384.68
697.46 372.47
695.13 373.87
694.27 377.00
690.37 376.99
679.07 370.64
670.91 360.80
662.63 360.71
660.52 362.55
663.20 368.68
662.27 374.44
658.93 375.82
657.06 375.68
656.92 381.37
658.87 381.82
662.35 380.29
666.91 382.47
666.91 384.66
663.65 384.88
661.04 390.56
658.66 390.78
650.18 401.94
641.28 405.88
635.20 406.32
631.07 403.48
625.20 406.55
618.90 404.57
617.38 400.42
606.74 399.76
601.09 390.57
598.71 390.57
596.79 386.31
594.50 386.13


# CN (64)
671.80 472.65
669.74 473.23
668.25 475.07
669.49 477.48
671.30 477.64
673.37 475.81
673.86 473.40
671.80 472.65
671.80 472.65


# CO (65)
234.33 498.25
232.54 498.07
220.77 507.78
219.53 511.19
217.92 511.37
218.64 518.92
214.53 528.99
218.99 532.76
224.71 533.13
228.63 538.88
234.33 539.07
234.15 543.38
236.29 543.38
238.60 535.47
236.46 532.78
236.99 527.75
241.46 527.38
240.92 515.69
230.93 512.46
228.61 506.17
234.33 498.25
234.33 498.25


# CR (66)
202.90 502.74
204.11 505.10
205.08 506.39
203.77 510.29
201.26 508.53
197.17 504.78
197.17 502.30
202.90 502.74
202.90 502.74


# CU (67)
205.90 469.85
205.90 470.95
210.50 471.03
212.67 469.77
213.01 470.70
217.52 471.79
221.53 475.42
220.62 476.68
220.78 478.11
224.12 478.95
227.47 477.44
228.97 475.92
226.80 474.83
215.61 468.26
211.69 467.83
205.90 469.85
205.90 469.85


# CV (68)
350.01 490.26
348.37 491.21
349.54 492.15
350.95 491.44
350.01 490.26
350.01 490.26


# CV (69)
354.05 492.17
352.97 493.12
353.74 494.52
355.57 493.70
354.05 492.17
354.05 492.17


# CV (70)
351.70 494.84
350.33 495.66
351.81 497.64
352.98 497.02
351.70 494.84
351.70 494.84


# CY (71)
484.55 437.79
485.62 438.57
482.32 441.68
480.75 441.63
479.58 440.81
479.74 439.28
482.12 439.13
484.55 437.79
484.55 437.79


# CZ (72)
437.20 398.92
439.77 398.92
441.03 398.92
443.08 400.38
446.88 397.23
443.19 394.60
439.54 392.83
437.05 393.28
433.66 395.46
437.20 398.92
437.20 398.92


# DE (73)
422.26 384.23
425.34 383.73
425.34 381.56
427.93 381.13
429.35 382.56
430.84 382.72
433.17 381.71
435.26 382.30
437.09 383.89
437.34 389.85
439.17 392.28
436.76 392.62
432.76 395.14
433.10 395.97
436.68 399.33
436.42 401.01
433.10 402.68
430.01 402.77
429.26 404.36
427.68 404.36
426.93 402.68
424.18 402.01
424.09 399.24
422.70 398.47
422.81 396.61
422.41 395.28
420.42 393.46
420.84 390.60
423.00 389.59
422.26 384.23
422.26 384.23


# DK (74)
427.12 370.08
423.54 374.04
423.41 376.63
425.04 380.89
427.60 380.41
427.28 376.92
429.05 374.95
429.01 373.40
427.77 370.18
427.12 370.08
427.12 370.08


# DK (75)
428.98 377.35
427.92 377.58
427.92 379.17
429.04 380.04
430.04 379.79
429.80 378.29
428.98 377.35


# DK (76)
432.31 375.85
431.36 376.08
430.30 377.05
430.75 379.00
432.04 379.51
430.71 380.04
430.45 380.73
432.46 380.73
433.06 379.63
432.29 379.25
432.54 378.29
433.46 377.08
433.21 376.04
432.31 375.85


# DJ (77)
508.99 499.77
508.50 502.67
511.92 502.62
511.97 498.35
510.72 497.58
508.99 499.77
508.99 499.77


# DM (78)
256.23 485.37
255.47 486.99
256.39 488.21
257.53 487.22
256.23 485.37
256.23 485.37


# DO (79)
242.43 481.53
237.86 478.54
234.97 477.52
234.40 483.04
234.97 482.99
235.74 484.46
236.73 483.31
239.63 482.54
242.14 483.07
242.43 481.53
242.43 481.53


# DZ (80)
424.62 435.76
421.10 434.58
406.42 437.34
403.22 439.76
405.18 449.85
399.34 450.09
395.83 455.73
387.47 457.74
387.50 461.84
415.03 482.89
419.72 483.29
435.38 471.06
433.81 469.09
430.87 468.69
429.11 465.73
429.11 453.50
427.93 452.32
428.13 449.16
425.00 446.01
424.61 442.65
425.98 441.67
425.39 438.11
424.62 435.76
424.62 435.76


# EC (81)
213.99 529.43
209.90 531.97
209.60 535.74
208.78 536.98
211.36 539.45
210.24 540.67
210.50 543.78
215.11 544.88
222.09 536.62
222.07 533.75
218.72 533.53
213.99 529.43
213.99 529.43


# EC (82)
183.53 531.44
183.00 533.82
182.00 534.82
182.69 536.05
184.44 535.36
185.28 533.90
184.74 532.36
183.53 531.44
183.53 531.44


# EE (83)
462.56 363.30
457.72 363.13
454.65 365.00
454.61 366.39
456.60 368.27
462.78 369.32
462.56 363.30
462.56 363.30


# EE (84)
452.24 364.04
450.93 364.48
452.24 364.71
452.83 365.40
453.54 364.55
452.83 363.33
452.24 364.04


# EE (85)
452.79 365.79
450.93 366.62
450.29 367.74
450.93 368.46
453.29 367.58
454.43 366.83
452.79 365.79


# EG (86)
466.16 449.22
468.47 449.28
472.96 450.53
475.10 450.59
477.74 448.38
478.98 448.38
481.23 449.62
484.07 449.62
484.58 449.59
486.38 454.76
486.89 456.42
487.37 458.92
486.52 459.54
485.06 458.81
483.37 453.31
481.85 453.20
481.74 455.07
482.75 458.30
490.85 468.33
491.02 472.63
488.66 475.35
466.50 475.10
466.16 449.22
466.16 449.22


# ER (87)
496.22 493.86
496.01 488.77
499.43 484.77
500.36 485.48
502.04 491.12
510.13 497.14
508.66 498.95
502.74 493.86
496.22 493.86
496.22 493.86


# ES (88)
402.57 416.32
391.55 416.32
389.33 415.32
388.26 415.40
386.96 418.09
387.42 420.87
391.63 421.26
392.17 423.03
390.33 433.36
390.41 435.21
393.39 436.83
396.83 437.06
403.71 435.36
407.07 431.13
407.15 426.82
413.12 421.42
413.42 419.04
407.99 418.96
402.57 416.32
402.57 416.32


# ES (89)
374.27 458.44
372.75 459.32
373.45 460.03
374.27 458.44
374.27 458.44


# ES (90)
369.01 458.61
367.13 459.08
368.07 460.50
369.48 460.50
369.01 458.61
369.01 458.61


# ES (91)
364.55 457.19
363.37 458.38
365.02 459.79
365.95 457.67
364.55 457.19
364.55 457.19


# ES (92)
413.58 426.88
412.20 427.34
412.51 428.58
414.49 428.58
415.33 427.65
413.58 426.88
413.58 426.88


# ET (93)
489.98 508.61
496.27 494.60
502.52 494.64
508.06 499.45
507.67 503.42
511.97 503.42
512.41 505.80
519.36 509.96
523.65 510.18
515.50 518.93
504.30 522.38
501.53 522.38
496.59 518.16
494.63 517.34
490.85 511.77
488.35 511.80
488.05 509.24
489.98 508.61
489.98 508.61


# FI (94)
453.07 340.20
454.86 340.99
455.97 343.06
454.86 344.50
449.31 350.57
448.36 353.77
449.63 358.40
453.91 361.60
459.61 358.88
464.21 358.24
468.49 351.37
465.32 343.86
462.30 336.67
462.78 332.03
460.88 331.71
460.38 328.33
457.83 324.16
454.99 326.12
453.88 330.68
450.87 328.87
446.68 327.85
445.75 328.94
447.36 330.39
450.29 330.34
452.65 334.15
453.07 340.20
453.07 340.20


# FK (95)
281.19 678.39
278.92 678.14
276.66 679.66
278.30 681.45
281.19 678.39
281.19 678.39


# FK (96)
283.46 677.25
282.71 679.66
280.56 681.56
280.69 682.20
284.35 680.79
285.86 678.89
283.46 677.25
283.46 677.25


# FR (97)
412.97 393.59
411.06 394.06
407.24 398.21
406.09 398.29
404.56 397.21
403.57 397.44
402.81 399.83
397.22 399.98
397.38 401.22
401.20 403.76
405.64 407.31
405.56 411.54
403.19 415.70
408.32 418.16
413.52 418.32
415.13 416.47
418.41 416.54
419.33 417.39
422.61 417.16
424.30 415.00
422.15 412.46
422.00 410.84
422.46 409.07
421.39 407.53
419.55 408.07
419.32 406.68
423.38 402.21
423.38 399.52
421.03 398.75
419.60 397.76
412.97 393.59
412.97 393.59


# FR (98)
276.16 517.28
281.22 520.44
278.58 525.69
277.62 526.90
274.81 525.29
274.89 519.63
276.16 517.28
276.16 517.28


